customer_id,first_name,last_name,email,state,acquisition_channel,signup_date,is_subscriber,email_opt_in,date_of_birth
C005654,William,Harris,william.harris848@outlook.com,GA,paid_social,2024-06-15,False,False,1973-03-21
C005655,Scott,Hill,scott.hill33@icloud.com,GA,referral,2023-01-24,False,True,1989-10-31
C005656,James,Thomas,james.thomas23@gmail.com,GA,paid_social,2023-12-15,True,True,1974-05-26
C005657,Shirley,Garcia,shirley.garcia859@icloud.com,MA,email,2023-02-18,True,True,1969-02-05
C005658,Ryan,Lopez,ryan.lopez171@yahoo.com,FL,direct,2023-05-23,False,False,1998-10-01
C005659,Anthony,Martinez,anthony.martinez939@icloud.com,CA,referral,2023-09-26,False,True,1985-10-02
C005660,Carol,Martinez,carol.martinez169@icloud.com,FL,direct,2023-08-04,False,True,1999-04-04
C005661,Anthony,Torres,anthony.torres480@yahoo.com,CA,direct,2023-12-19,False,True,1986-06-06
C005662,Donna,Martinez,donna.martinez431@gmail.com,GA,email,2024-03-20,False,True,1974-04-29
C005663,Christopher,Robinson,christopher.robinson262@gmail.com,TX,paid_social,2024-04-14,True,False,1984-12-14
C005664,Susan,Jones,susan.jones623@gmail.com,FL,email,2023-10-25,False,True,1973-01-30
C005665,Carolyn,White,carolyn.white947@outlook.com,FL,email,2023-06-10,True,True,1972-06-25
C005666,Nancy,Gonzalez,nancy.gonzalez534@outlook.com,IL,organic_search,2023-07-07,False,True,1977-05-29
C005667,Pamela,Martin,pamela.martin377@yahoo.com,OH,paid_social,2023-11-23,True,True,1975-02-26
C005668,Christine,Lewis,christine.lewis470@outlook.com,TX,paid_search,2023-10-05,False,False,1978-10-05
C005669,Laura,Gonzalez,laura.gonzalez549@yahoo.com,NY,paid_social,2023-12-08,False,True,1992-07-10
C005670,Jack,Smith,jack.smith81@yahoo.com,AZ,email,2023-03-24,True,True,1978-02-07
C005671,Melissa,Wilson,melissa.wilson657@outlook.com,GA,organic_search,2024-05-19,False,True,1987-05-03
C005672,Gregory,Roberts,gregory.roberts777@outlook.com,IL,direct,2023-10-23,False,True,1973-08-16
C005673,Christine,Ramirez,christine.ramirez907@yahoo.com,OH,email,2023-08-25,True,True,1973-09-15
C005674,Amanda,Hall,amanda.hall255@outlook.com,TX,email,2023-07-16,True,False,1984-07-08
C005675,John,Ramirez,john.ramirez976@yahoo.com,CA,organic_social,2024-03-06,False,True,1987-10-20
C005676,Jessica,Johnson,jessica.johnson559@gmail.com,VA,organic_search,2024-03-01,True,True,1997-07-31
C005677,Anthony,Nguyen,anthony.nguyen347@outlook.com,IL,organic_search,2023-05-24,True,True,1992-11-03
C005678,Emma,Thompson,emma.thompson934@outlook.com,MN,organic_search,2023-06-06,False,True,1991-02-05
C005679,Edward,Mitchell,edward.mitchell765@yahoo.com,TX,organic_search,2023-05-17,False,True,1986-04-25
C005680,Paul,Lee,paul.lee128@icloud.com,WA,paid_social,2023-02-07,False,True,1999-09-03
C005681,Gregory,Davis,gregory.davis655@outlook.com,CO,email,2023-03-22,True,True,1993-05-23
C005682,Matthew,Perez,matthew.perez364@outlook.com,TX,paid_social,2024-02-07,False,True,1976-11-17
C005683,Susan,Williams,susan.williams898@outlook.com,TX,paid_social,2023-07-12,False,True,1976-12-14
C005684,Melissa,Jackson,melissa.jackson349@outlook.com,MN,organic_search,2023-04-13,False,True,1981-09-10
C005685,Benjamin,Harris,benjamin.harris7@yahoo.com,NY,referral,2023-06-15,False,False,1975-04-22
C005686,Mary,Flores,mary.flores627@icloud.com,IL,paid_social,2023-08-27,False,True,1980-01-23
C005687,Angela,Torres,angela.torres402@yahoo.com,NV,email,2024-03-23,False,False,1996-09-16
C005688,Emma,Baker,emma.baker472@outlook.com,CA,organic_search,2023-10-25,True,True,2001-06-09
C005689,Charles,Jackson,charles.jackson94@outlook.com,TN,paid_search,2023-02-06,False,True,1983-05-02
C005690,Cynthia,Wilson,cynthia.wilson342@yahoo.com,CA,organic_search,2023-08-11,False,True,1975-01-08
C005691,Edward,Ramirez,edward.ramirez514@icloud.com,FL,direct,2024-02-16,False,True,1990-02-04
C005692,William,Garcia,william.garcia395@yahoo.com,FL,paid_social,2023-08-06,True,False,1997-10-31
C005693,Carolyn,Flores,carolyn.flores260@icloud.com,FL,organic_search,2023-11-09,False,True,1988-11-08
C005694,David,Johnson,david.johnson349@outlook.com,TX,email,2023-07-25,True,True,1971-12-03
C005695,Kathleen,Perez,kathleen.perez588@icloud.com,CO,organic_search,2023-05-28,False,True,1986-08-03
C005696,Brandon,Lewis,brandon.lewis623@yahoo.com,NY,organic_social,2024-01-28,False,True,1994-11-12
C005697,Richard,Taylor,richard.taylor581@outlook.com,NY,email,2023-07-12,True,False,1976-12-14
C005698,Jennifer,Ramirez,jennifer.ramirez143@gmail.com,CA,direct,2024-03-19,False,True,1990-01-02
C005699,Debra,Torres,debra.torres894@gmail.com,NY,paid_search,2023-02-18,False,True,2001-01-20
C005700,Linda,Scott,linda.scott358@gmail.com,OR,email,2024-01-02,False,True,1989-10-14
C005701,Scott,Hall,scott.hall412@yahoo.com,OH,direct,2023-06-15,False,True,1982-12-28
C005702,Cynthia,Rodriguez,cynthia.rodriguez328@outlook.com,GA,email,2023-11-07,False,True,1986-08-04
C005703,Scott,Campbell,scott.campbell408@gmail.com,MI,email,2023-08-05,True,True,1969-11-09
C005704,Karen,White,karen.white689@yahoo.com,VA,referral,2023-10-11,False,False,1983-11-04
C005705,Debra,Perez,debra.perez770@yahoo.com,NV,paid_social,2024-06-24,False,True,1994-07-24
C005706,Larry,Miller,larry.miller562@gmail.com,NJ,organic_search,2023-01-20,False,True,1995-07-22
C005707,Christopher,Roberts,christopher.roberts786@gmail.com,TX,email,2023-09-23,False,True,1980-09-30
C005708,Katherine,Ramirez,katherine.ramirez691@yahoo.com,PA,paid_search,2023-01-16,False,True,1973-02-14
C005709,Barbara,Walker,barbara.walker350@yahoo.com,CA,paid_search,2023-03-21,False,False,1992-02-03
C005710,Angela,Hill,angela.hill486@gmail.com,TX,organic_search,2023-09-02,True,False,1986-03-08
C005711,Betty,Roberts,betty.roberts377@yahoo.com,CA,paid_social,2024-04-16,False,True,1991-12-21
C005712,Ashley,Johnson,ashley.johnson8@yahoo.com,MI,referral,2023-09-03,False,True,1983-01-15
C005713,Jeffrey,Carter,jeffrey.carter258@gmail.com,CA,organic_search,2023-10-06,False,True,1997-09-04
C005714,Nicholas,Anderson,nicholas.anderson625@outlook.com,OR,organic_social,2024-02-29,False,True,1983-09-08
C005715,Margaret,Garcia,margaret.garcia377@outlook.com,MA,organic_search,2024-03-18,True,False,1973-06-05
C005716,Frank,Torres,frank.torres121@yahoo.com,MA,organic_search,2023-11-15,False,True,1970-01-23
C005717,Laura,Young,laura.young91@yahoo.com,TN,paid_social,2024-01-24,False,True,1998-05-03
C005718,Carol,Hernandez,carol.hernandez189@yahoo.com,OR,organic_search,2023-11-05,False,False,1978-12-01
C005719,Patrick,Lopez,patrick.lopez844@icloud.com,GA,direct,2023-11-25,False,True,1983-09-09
C005720,Jeffrey,Robinson,jeffrey.robinson323@yahoo.com,TX,organic_social,2023-12-30,False,True,1979-10-03
C005721,Janet,Harris,janet.harris302@gmail.com,CA,organic_social,2023-01-01,False,False,1972-04-12
C005722,Carol,Moore,carol.moore42@yahoo.com,CO,paid_search,2023-03-20,False,True,1980-12-06
C005723,Mary,Miller,mary.miller410@yahoo.com,MI,organic_search,2023-12-09,False,True,1976-05-02
C005724,Steven,Miller,steven.miller887@gmail.com,MA,organic_search,2023-04-28,True,True,1982-10-17
C005725,Nancy,Robinson,nancy.robinson955@yahoo.com,OH,email,2023-11-01,False,False,1990-02-13
C005726,Andrew,Gonzalez,andrew.gonzalez397@icloud.com,AZ,paid_social,2023-11-17,False,True,1982-06-13
C005727,Raymond,Martin,raymond.martin400@icloud.com,FL,email,2024-05-05,False,True,1970-07-18
C005728,James,Garcia,james.garcia708@yahoo.com,IL,paid_social,2023-07-19,True,False,1969-04-27
C005729,Richard,Lewis,richard.lewis2@yahoo.com,OH,email,2023-05-19,False,True,1975-12-23
C005730,Barbara,Jackson,barbara.jackson878@outlook.com,NY,email,2024-01-30,False,True,1981-06-23
C005731,Jason,Davis,jason.davis999@icloud.com,CO,email,2023-12-30,False,True,1987-05-18
C005732,Ronald,Johnson,ronald.johnson839@icloud.com,TX,paid_social,2023-06-03,False,True,1976-01-13
C005733,Alexander,Sanchez,alexander.sanchez74@outlook.com,IL,direct,2023-11-17,False,True,1998-10-04
C005734,Brandon,Hernandez,brandon.hernandez636@yahoo.com,MI,organic_search,2024-01-13,False,True,1999-12-27
C005735,Kevin,Williams,kevin.williams434@gmail.com,OH,organic_search,2024-05-31,False,True,1980-10-12
C005736,David,Lopez,david.lopez51@yahoo.com,CA,organic_search,2023-03-14,True,True,1977-07-10
C005737,Samantha,Torres,samantha.torres853@outlook.com,OR,email,2024-01-07,False,True,1973-12-12
C005738,Robert,Robinson,robert.robinson157@yahoo.com,TX,organic_search,2023-06-07,False,True,1994-09-18
C005739,Mark,Torres,mark.torres554@outlook.com,MI,organic_search,2023-08-16,False,True,1973-10-29
C005740,Jack,Walker,jack.walker942@yahoo.com,IL,paid_social,2024-05-24,False,True,1981-06-05
C005741,Jeffrey,Wright,jeffrey.wright842@yahoo.com,NY,paid_social,2024-02-04,True,True,1984-12-02
C005742,Kevin,Miller,kevin.miller312@outlook.com,FL,email,2024-02-22,False,True,1993-04-12
C005743,Rebecca,Martinez,rebecca.martinez840@gmail.com,NJ,paid_social,2023-01-25,True,True,1987-09-07
C005744,Virginia,Allen,virginia.allen720@icloud.com,CA,paid_social,2023-05-07,True,True,2001-02-24
C005745,Paul,Thomas,paul.thomas945@yahoo.com,TN,paid_social,2024-06-14,False,True,1977-10-23
C005746,Barbara,Hall,barbara.hall984@icloud.com,TX,paid_social,2023-04-29,False,True,2001-04-13
C005747,Emily,Torres,emily.torres983@outlook.com,TX,organic_search,2024-04-10,False,False,1982-07-05
C005748,Virginia,Hernandez,virginia.hernandez585@gmail.com,NJ,organic_search,2023-04-10,False,True,1996-04-15
C005749,Susan,Baker,susan.baker387@yahoo.com,VA,organic_social,2024-02-24,False,True,1999-07-22
C005750,Jack,King,jack.king786@outlook.com,MA,organic_search,2024-06-16,True,True,1991-09-08
C005751,Jessica,Gonzalez,jessica.gonzalez502@gmail.com,WA,organic_social,2024-06-02,False,True,1999-01-03
C005752,Dorothy,Walker,dorothy.walker421@yahoo.com,NY,organic_search,2023-02-08,False,True,1968-11-18
C005753,Thomas,White,thomas.white954@yahoo.com,NY,paid_social,2023-12-01,True,True,1996-08-11
C005754,Andrew,Roberts,andrew.roberts285@icloud.com,VA,paid_social,2024-02-26,False,True,1993-08-23
C005755,Janet,Flores,janet.flores61@gmail.com,PA,direct,2023-06-24,False,True,1986-04-25
C005756,Gregory,Perez,gregory.perez702@gmail.com,CO,direct,2024-06-17,False,False,2000-02-03
C005757,Andrew,Harris,andrew.harris47@yahoo.com,TX,organic_search,2023-04-07,False,True,1974-09-21
C005758,Shirley,Hernandez,shirley.hernandez523@gmail.com,CA,organic_search,2024-02-11,False,True,1995-10-28
C005759,Amanda,Ramirez,amanda.ramirez234@gmail.com,FL,paid_search,2023-09-06,False,True,1997-06-07
C005760,Emma,Nguyen,emma.nguyen185@icloud.com,CO,paid_social,2024-02-11,False,False,1979-02-19
C005761,Susan,Wright,susan.wright79@yahoo.com,NY,direct,2024-04-15,False,True,1982-05-28
C005762,Brian,Garcia,brian.garcia13@outlook.com,NV,paid_social,2023-02-16,False,True,1992-11-08
C005763,Nancy,Miller,nancy.miller221@gmail.com,PA,email,2024-06-13,False,True,1974-04-01
C005764,Jack,Martin,jack.martin756@yahoo.com,NY,organic_search,2023-04-05,False,True,1977-05-22
C005765,Charles,Lee,charles.lee577@icloud.com,PA,paid_search,2023-10-31,False,True,2000-11-22
C005766,Virginia,Lewis,virginia.lewis430@yahoo.com,CA,paid_search,2023-04-04,False,True,1984-12-10
C005767,Rachel,Garcia,rachel.garcia203@gmail.com,FL,organic_search,2023-04-02,False,True,1979-11-19
C005768,Stephanie,Hall,stephanie.hall953@gmail.com,CO,paid_search,2023-01-05,False,True,1982-06-20
C005769,Frank,Wright,frank.wright691@yahoo.com,MN,direct,2023-11-15,False,True,1996-03-19
C005770,Michelle,Roberts,michelle.roberts536@gmail.com,IL,paid_social,2024-06-27,False,True,1992-05-08
C005771,Steven,Taylor,steven.taylor58@outlook.com,WA,organic_search,2023-10-15,True,True,1998-01-31
C005772,Pamela,Clark,pamela.clark874@yahoo.com,CA,email,2023-08-16,False,False,1998-04-21
C005773,James,Nelson,james.nelson992@outlook.com,MI,paid_social,2024-02-22,False,True,1970-09-21
C005774,Matthew,Jones,matthew.jones916@gmail.com,FL,organic_search,2023-06-11,True,False,1984-08-06
C005775,Jeffrey,Rodriguez,jeffrey.rodriguez103@outlook.com,PA,direct,2023-09-06,False,True,1990-06-22
C005776,Michelle,Walker,michelle.walker41@outlook.com,TX,organic_search,2023-02-22,True,True,1983-09-29
C005777,Stephanie,Hall,stephanie.hall285@gmail.com,FL,email,2023-12-21,False,True,1986-12-14
C005778,Joseph,Garcia,joseph.garcia842@gmail.com,CA,organic_search,2024-04-14,False,True,1972-10-28
C005779,Frank,Perez,frank.perez642@yahoo.com,WA,direct,2023-01-19,False,True,1992-09-25
C005780,Betty,White,betty.white739@outlook.com,CA,organic_search,2024-02-24,False,True,1970-03-18
C005781,Matthew,Thompson,matthew.thompson893@outlook.com,FL,paid_social,2023-09-01,False,True,1971-07-12
C005782,Jack,Gonzalez,jack.gonzalez770@gmail.com,MI,direct,2024-06-12,False,True,1975-06-02
C005783,Brenda,White,brenda.white223@yahoo.com,CA,paid_social,2024-05-22,True,True,1976-04-04
C005784,Mary,Torres,mary.torres15@outlook.com,MN,organic_search,2023-08-11,False,False,1986-03-01
C005785,Jack,Nelson,jack.nelson581@gmail.com,OH,organic_search,2023-11-13,False,True,2001-11-12
C005786,Melissa,Lewis,melissa.lewis562@icloud.com,VA,organic_search,2023-06-01,False,True,1986-11-09
C005787,Charles,Baker,charles.baker940@icloud.com,NY,email,2023-02-27,False,True,1974-01-19
C005788,Scott,Carter,scott.carter590@gmail.com,CO,paid_social,2023-03-11,False,False,1977-05-28
C005789,Timothy,Rodriguez,timothy.rodriguez419@icloud.com,FL,organic_search,2023-07-12,False,True,1980-03-27
C005790,Ryan,Rivera,ryan.rivera469@outlook.com,MN,organic_search,2023-03-10,False,True,1987-10-14
C005791,Frank,Harris,frank.harris638@gmail.com,CO,paid_search,2023-07-04,False,True,1977-04-21
C005792,Rachel,Green,rachel.green272@gmail.com,PA,email,2023-04-01,False,False,1980-01-29
C005793,George,Williams,george.williams812@icloud.com,NY,paid_search,2023-02-06,False,True,1987-11-14
C005794,Brenda,Mitchell,brenda.mitchell976@icloud.com,GA,paid_social,2023-03-24,False,False,1996-09-10
C005795,Pamela,Davis,pamela.davis943@yahoo.com,PA,organic_search,2023-08-20,True,True,1994-02-07
C005796,Richard,Thomas,richard.thomas284@outlook.com,AZ,organic_search,2023-01-23,False,True,1997-09-15
C005797,John,Jackson,john.jackson400@yahoo.com,OR,paid_search,2023-11-15,False,True,1985-11-04
C005798,Betty,Wilson,betty.wilson421@yahoo.com,CA,paid_social,2024-03-26,False,True,2001-09-25
C005799,Michelle,Lee,michelle.lee796@outlook.com,NY,paid_search,2023-09-05,False,False,1993-09-06
C005800,Heather,Williams,heather.williams887@outlook.com,IL,paid_search,2023-03-06,False,True,1980-07-15
C005801,Linda,Walker,linda.walker580@gmail.com,IL,organic_search,2023-07-12,True,True,1973-02-20
C005802,Emily,Sanchez,emily.sanchez457@icloud.com,CA,paid_social,2024-05-27,True,False,1992-10-04
C005803,Rebecca,Campbell,rebecca.campbell993@yahoo.com,CA,paid_search,2023-12-26,False,True,1969-06-04
C005804,Charles,King,charles.king27@outlook.com,IL,paid_social,2023-02-04,False,True,1984-05-08
C005805,Patricia,Brown,patricia.brown784@outlook.com,PA,paid_social,2023-01-24,True,False,1970-08-01
C005806,Jennifer,White,jennifer.white745@icloud.com,FL,referral,2023-09-01,False,False,1993-04-11
C005807,Christopher,Davis,christopher.davis462@outlook.com,TX,organic_search,2023-01-23,True,True,1986-09-15
C005808,Ryan,Johnson,ryan.johnson121@yahoo.com,GA,email,2023-07-18,False,True,1971-09-23
C005809,Betty,Smith,betty.smith688@yahoo.com,CO,organic_search,2024-04-12,False,True,1995-12-25
C005810,Samuel,Robinson,samuel.robinson913@icloud.com,WA,referral,2023-08-21,False,False,1984-10-16
C005811,Brenda,Lee,brenda.lee210@yahoo.com,NY,paid_search,2024-02-02,False,True,1983-05-01
C005812,Stephen,Campbell,stephen.campbell37@icloud.com,MA,paid_social,2024-06-04,False,True,1986-12-27
C005813,Amanda,Baker,amanda.baker768@icloud.com,NY,paid_social,2024-06-26,False,True,1971-04-21
C005814,Emily,Rodriguez,emily.rodriguez460@yahoo.com,CA,paid_search,2023-07-03,False,True,1971-07-15
C005815,Susan,Sanchez,susan.sanchez355@yahoo.com,NJ,organic_search,2024-01-07,False,True,1997-03-12
C005816,Stephen,Robinson,stephen.robinson493@icloud.com,CA,paid_search,2023-03-30,False,True,1979-10-19
C005817,Jeffrey,Martin,jeffrey.martin456@icloud.com,MA,direct,2024-05-11,False,True,2001-07-23
C005818,William,King,william.king550@icloud.com,MI,direct,2023-07-17,False,True,1979-09-26
C005819,Linda,Clark,linda.clark684@icloud.com,NY,paid_social,2024-03-04,False,False,2001-10-11
C005820,Janet,Hall,janet.hall32@outlook.com,FL,paid_social,2023-12-05,False,True,1998-10-26
C005821,Anthony,Taylor,anthony.taylor791@icloud.com,FL,paid_search,2024-02-19,False,True,1997-01-25
C005822,Ashley,Garcia,ashley.garcia136@gmail.com,GA,organic_search,2023-12-21,True,True,1974-05-14
C005823,Samuel,Walker,samuel.walker639@gmail.com,FL,paid_social,2024-05-28,False,True,1988-04-18
C005824,Samantha,Taylor,samantha.taylor448@icloud.com,CA,direct,2023-04-21,False,True,1985-08-15
C005825,Brandon,Clark,brandon.clark475@gmail.com,OR,organic_search,2023-08-31,False,True,1994-04-13
C005826,Stephanie,Martin,stephanie.martin80@yahoo.com,TN,paid_search,2023-07-08,False,True,1970-08-29
C005827,Catherine,Young,catherine.young575@icloud.com,TX,organic_social,2024-01-05,False,True,1985-01-04
C005828,Karen,Smith,karen.smith964@yahoo.com,GA,organic_search,2023-09-02,False,True,1972-06-01
C005829,Nicholas,Brown,nicholas.brown62@yahoo.com,CO,organic_search,2023-03-24,False,True,1977-04-22
C005830,Jeffrey,Baker,jeffrey.baker323@outlook.com,TX,paid_search,2023-09-18,False,True,1992-01-06
C005831,Emma,Lopez,emma.lopez235@gmail.com,GA,organic_search,2023-06-03,False,True,1972-12-21
C005832,Sharon,Harris,sharon.harris595@outlook.com,IL,email,2023-09-04,False,True,1978-03-03
C005833,Stephanie,Hill,stephanie.hill529@icloud.com,NC,organic_search,2023-10-06,False,False,1978-11-18
C005834,Kevin,Ramirez,kevin.ramirez146@icloud.com,WA,organic_search,2023-10-07,False,True,1990-02-22
C005835,Ronald,Flores,ronald.flores538@outlook.com,MA,paid_search,2023-11-03,False,True,1999-02-08
C005836,Rebecca,Johnson,rebecca.johnson588@outlook.com,CA,paid_social,2024-01-24,False,True,1982-12-26
C005837,Rebecca,Campbell,rebecca.campbell340@icloud.com,AZ,organic_search,2023-10-25,False,True,1990-12-14
C005838,Charles,Campbell,charles.campbell543@outlook.com,CA,direct,2023-03-26,False,False,1980-09-05
C005839,Justin,Thomas,justin.thomas702@gmail.com,CA,email,2023-11-10,True,True,1998-07-22
C005840,Debra,Miller,debra.miller142@outlook.com,NY,organic_search,2023-12-16,False,True,1997-02-13
C005841,Rachel,Perez,rachel.perez170@yahoo.com,TN,paid_social,2024-02-02,True,True,1985-06-05
C005842,Brandon,Brown,brandon.brown769@gmail.com,CA,organic_search,2023-03-21,True,True,1980-05-29
C005843,Heather,Jackson,heather.jackson246@yahoo.com,OH,paid_social,2024-06-05,False,True,1990-03-27
C005844,Barbara,Roberts,barbara.roberts64@yahoo.com,CO,organic_search,2023-08-13,False,True,1985-10-02
C005845,Dorothy,Lewis,dorothy.lewis733@icloud.com,CA,organic_social,2023-09-21,False,True,1986-05-11
C005846,Barbara,Flores,barbara.flores433@outlook.com,MA,direct,2023-06-28,False,True,1995-04-16
C005847,Anthony,Garcia,anthony.garcia934@yahoo.com,CA,email,2023-10-05,False,False,1985-05-16
C005848,Nicholas,Flores,nicholas.flores533@yahoo.com,WA,email,2024-05-28,True,True,1997-06-10
C005849,Kevin,Robinson,kevin.robinson22@icloud.com,MA,paid_social,2023-05-11,True,True,1969-02-03
C005850,Joshua,Taylor,joshua.taylor920@outlook.com,WA,paid_search,2023-07-10,False,True,1981-11-20
C005851,Jessica,Anderson,jessica.anderson860@gmail.com,NV,paid_search,2023-03-13,False,False,1979-05-23
C005852,Joseph,Baker,joseph.baker43@yahoo.com,NY,paid_search,2023-08-04,False,True,1982-05-09
C005853,Pamela,Moore,pamela.moore990@icloud.com,TX,paid_social,2023-08-25,False,True,2001-02-06
C005854,Matthew,Thompson,matthew.thompson569@outlook.com,FL,paid_social,2023-01-15,False,True,1969-11-17
C005855,Brian,Williams,brian.williams859@yahoo.com,NY,email,2024-04-29,True,True,2002-01-16
C005856,Donald,Scott,donald.scott800@icloud.com,CO,direct,2023-06-27,False,False,2000-02-10
C005857,Dorothy,Ramirez,dorothy.ramirez425@outlook.com,FL,paid_social,2024-05-15,False,True,1988-05-08
C005858,Maria,Campbell,maria.campbell700@gmail.com,MA,paid_social,2023-01-03,False,True,1971-04-29
C005859,Brian,Clark,brian.clark147@yahoo.com,TX,paid_social,2023-09-03,False,False,1996-04-09
C005860,Jacob,Smith,jacob.smith703@gmail.com,TX,organic_search,2024-06-04,True,False,1986-05-05
C005861,Thomas,Mitchell,thomas.mitchell171@gmail.com,GA,paid_social,2023-08-30,False,True,1999-06-20
C005862,Pamela,King,pamela.king32@outlook.com,PA,paid_social,2024-06-25,True,True,1998-05-14
C005863,Jacob,Wright,jacob.wright186@outlook.com,TN,direct,2023-10-20,False,True,1997-05-07
C005864,Gary,Gonzalez,gary.gonzalez582@gmail.com,CA,direct,2023-05-05,False,True,1977-07-18
C005865,George,Robinson,george.robinson735@icloud.com,MI,direct,2024-05-29,False,True,1983-05-17
C005866,Donald,Thompson,donald.thompson55@yahoo.com,NY,email,2023-01-21,False,True,1992-02-19
C005867,Jack,Robinson,jack.robinson804@gmail.com,NY,referral,2023-05-10,False,False,1989-01-07
C005868,Raymond,Ramirez,raymond.ramirez624@outlook.com,NY,direct,2023-04-01,False,False,1984-02-24
C005869,Timothy,Robinson,timothy.robinson407@outlook.com,CA,paid_social,2024-03-01,False,True,1979-07-12
C005870,Mary,Johnson,mary.johnson6@gmail.com,NJ,organic_search,2023-11-09,True,True,1981-10-21
C005871,Paul,Young,paul.young750@gmail.com,CO,organic_search,2024-06-06,False,True,1994-05-09
C005872,Carol,Campbell,carol.campbell965@yahoo.com,NC,paid_search,2023-05-31,False,True,1968-09-01
C005873,Anthony,Campbell,anthony.campbell241@outlook.com,WA,email,2023-05-25,True,True,1980-09-11
C005874,Laura,Garcia,laura.garcia44@gmail.com,IL,organic_search,2024-03-07,False,False,1996-09-12
C005875,Timothy,Hernandez,timothy.hernandez660@outlook.com,MA,paid_social,2024-06-26,False,True,1993-04-04
C005876,Shirley,Nelson,shirley.nelson592@gmail.com,MA,organic_search,2023-11-05,True,True,1991-10-03
C005877,Kenneth,Hall,kenneth.hall356@outlook.com,WA,email,2023-03-30,True,True,1986-01-28
C005878,Kevin,Miller,kevin.miller970@yahoo.com,TX,organic_search,2024-04-16,False,True,1996-03-19
C005879,Gary,Brown,gary.brown682@outlook.com,MN,paid_search,2023-07-17,False,True,1996-10-30
C005880,Benjamin,Wright,benjamin.wright90@yahoo.com,TN,paid_social,2023-07-22,False,True,1996-09-03
C005881,Daniel,Flores,daniel.flores232@yahoo.com,NV,organic_social,2023-11-13,False,True,1998-12-08
C005882,Cynthia,Thomas,cynthia.thomas235@icloud.com,TX,paid_social,2024-04-26,True,True,1989-02-14
C005883,David,Lopez,david.lopez485@yahoo.com,FL,email,2024-05-13,True,True,1980-10-29
C005884,Kenneth,Clark,kenneth.clark870@gmail.com,FL,email,2024-04-24,True,False,2001-11-06
C005885,Stephanie,Sanchez,stephanie.sanchez885@gmail.com,CO,organic_search,2024-01-04,False,True,1996-03-17
C005886,Alexander,Johnson,alexander.johnson493@outlook.com,FL,paid_social,2023-03-31,False,False,2000-04-04
C005887,Carol,Anderson,carol.anderson203@icloud.com,IL,organic_search,2024-05-19,False,False,1996-05-11
C005888,Benjamin,Nguyen,benjamin.nguyen418@gmail.com,MA,paid_social,2024-05-28,False,True,1984-09-19
C005889,Sandra,Taylor,sandra.taylor924@outlook.com,MI,email,2024-03-18,False,False,1972-04-14
C005890,Daniel,Johnson,daniel.johnson427@yahoo.com,NC,paid_search,2023-06-23,False,True,1992-08-08
C005891,Jonathan,Brown,jonathan.brown680@icloud.com,MI,paid_search,2023-12-25,False,True,1988-12-30
C005892,Patrick,Williams,patrick.williams520@outlook.com,CO,direct,2023-04-10,False,True,1997-06-16
C005893,Jeffrey,Campbell,jeffrey.campbell168@icloud.com,WA,direct,2023-07-10,False,False,1988-08-05
C005894,Angela,Nguyen,angela.nguyen856@yahoo.com,CA,organic_search,2023-02-18,False,True,1983-10-30
C005895,Susan,Young,susan.young463@gmail.com,CA,organic_search,2024-04-30,False,True,1980-04-20
C005896,Laura,Jones,laura.jones511@outlook.com,NY,paid_search,2023-08-13,False,True,1974-02-12
C005897,Nicholas,Moore,nicholas.moore655@gmail.com,OH,organic_search,2023-03-09,True,True,1990-06-28
C005898,Janet,Green,janet.green173@gmail.com,CA,paid_search,2023-03-02,False,False,1997-08-10
C005899,Maria,Thomas,maria.thomas855@yahoo.com,CO,organic_search,2023-04-06,False,True,1997-10-11
C005900,Kathleen,Roberts,kathleen.roberts504@yahoo.com,WA,paid_search,2023-06-03,False,True,1988-06-22
C005901,Timothy,Jones,timothy.jones531@outlook.com,CA,paid_social,2023-11-27,False,False,1973-06-04
C005902,Anthony,Sanchez,anthony.sanchez967@outlook.com,WA,email,2023-07-20,False,True,1973-04-29
C005903,Donna,Allen,donna.allen473@gmail.com,IL,email,2023-04-17,False,True,1978-05-23
C005904,Mark,King,mark.king910@yahoo.com,FL,direct,2023-08-18,False,True,1977-08-29
C005905,Brenda,Jones,brenda.jones139@icloud.com,IL,paid_social,2024-01-23,False,True,1976-04-29
C005906,Maria,Rivera,maria.rivera469@icloud.com,CO,email,2023-06-11,False,True,1970-03-28
C005907,Melissa,Robinson,melissa.robinson943@outlook.com,FL,referral,2024-01-21,False,True,1982-03-26
C005908,Scott,Robinson,scott.robinson503@icloud.com,NC,paid_social,2023-11-24,False,True,2001-03-18
C005909,Kathleen,Lee,kathleen.lee35@icloud.com,GA,paid_social,2023-02-10,False,False,1990-08-02
C005910,Larry,Thomas,larry.thomas286@icloud.com,MN,direct,2023-08-18,False,True,1982-03-06
C005911,Emma,Allen,emma.allen415@outlook.com,MA,paid_social,2024-05-25,False,True,1985-11-26
C005912,Rebecca,Smith,rebecca.smith762@outlook.com,NV,organic_search,2023-09-25,False,False,1995-09-06
C005913,Dorothy,Wilson,dorothy.wilson4@outlook.com,IL,paid_social,2023-03-10,False,True,1973-01-02
C005914,Anna,Smith,anna.smith169@yahoo.com,NY,paid_social,2024-06-04,False,False,1980-01-07
C005915,Christine,Carter,christine.carter224@gmail.com,WA,paid_social,2024-02-12,False,True,1982-06-16
